ate = 0.011636
1305031110.345700 -0.181546 0.025298 0.077963
1305031110.355700 -0.184936 0.025509 0.077783
1305031110.365700 -0.188551 0.025617 0.077884
1305031110.375700 -0.191925 0.025953 0.077549
1305031110.385700 -0.195416 0.026246 0.077424
1305031110.395700 -0.199097 0.026531 0.077145
1305031110.405700 -0.202709 0.026936 0.077357
1305031110.415700 -0.206581 0.027291 0.076986
1305031110.425800 -0.210267 0.027810 0.076895
1305031110.435700 -0.214169 0.028289 0.077007
1305031110.445700 -0.217960 0.028672 0.076924
1305031110.455700 -0.221744 0.029116 0.076763
1305031110.465800 -0.225545 0.029514 0.076820
1305031110.475700 -0.229138 0.029888 0.076751
1305031110.485700 -0.233020 0.030259 0.076521
1305031110.495700 -0.236522 0.030645 0.076599
1305031110.505700 -0.240206 0.031086 0.076446
1305031110.515700 -0.243790 0.031523 0.076299
1305031110.525700 -0.247383 0.031897 0.076230
1305031110.535700 -0.250973 0.032645 0.076334
1305031110.545700 -0.254467 0.033094 0.076335
1305031110.555700 -0.257872 0.033631 0.076546
1305031110.565700 -0.261366 0.034080 0.076547
1305031110.575700 -0.264564 0.034672 0.076695
1305031110.585700 -0.267860 0.035191 0.076773
1305031110.595700 -0.271162 0.035491 0.076803
1305031110.605700 -0.274329 0.035881 0.076404
1305031110.615700 -0.277231 0.036166 0.076463
1305031110.625700 -0.280123 0.036357 0.076318
1305031110.635700 -0.282926 0.036637 0.076384
1305031110.645700 -0.285519 0.036817 0.076261
1305031110.655700 -0.288004 0.037055 0.076068
1305031110.666200 -0.290499 0.037309 0.076015
1305031110.675700 -0.292795 0.037632 0.076039
1305031110.685700 -0.295002 0.037967 0.076210
1305031110.695700 -0.297188 0.038194 0.076038
1305031110.705800 -0.299083 0.038346 0.075965
1305031110.715700 -0.301068 0.038486 0.075744
1305031110.725700 -0.302673 0.038564 0.075771
1305031110.735700 -0.304375 0.038568 0.075727
1305031110.745700 -0.305970 0.038631 0.075613
1305031110.755700 -0.307257 0.038744 0.075442
1305031110.765800 -0.308554 0.038873 0.075412
1305031110.775800 -0.309741 0.038904 0.075186
1305031110.785700 -0.310739 0.039021 0.075177
1305031110.795700 -0.311737 0.039138 0.075169
1305031110.805700 -0.312535 0.039169 0.075112
1305031110.815700 -0.313235 0.039353 0.075187
1305031110.825700 -0.313942 0.039395 0.075277
1305031110.835700 -0.314334 0.039551 0.075234
1305031110.845700 -0.314633 0.039563 0.075212
1305031110.855700 -0.314725 0.039630 0.075128
1305031110.865700 -0.314717 0.039692 0.075050
1305031110.875700 -0.314519 0.039762 0.075127
1305031110.885700 -0.314313 0.039895 0.075126
1305031110.895700 -0.313810 0.040094 0.075210
1305031110.905800 -0.313512 0.040160 0.075294
1305031110.915800 -0.312909 0.040355 0.075385
1305031110.925700 -0.312214 0.040483 0.075560
1305031110.935700 -0.311023 0.040670 0.075834
1305031110.945700 -0.310130 0.040869 0.076086
1305031110.956700 -0.308837 0.040974 0.076304
1305031110.965700 -0.307628 0.041208 0.076360
1305031110.975700 -0.305740 0.041445 0.076747
1305031110.985700 -0.304150 0.041616 0.077049
1305031110.995800 -0.302159 0.041694 0.077317
1305031111.005700 -0.300169 0.041772 0.077585
1305031111.015700 -0.298086 0.041783 0.077938
1305031111.025700 -0.295905 0.041790 0.078298
1305031111.035700 -0.293607 0.041918 0.078510
1305031111.045800 -0.291291 0.042016 0.078442
1305031111.055900 -0.288903 0.042156 0.078801
1305031111.065700 -0.286506 0.042281 0.079020
1305031111.075700 -0.283927 0.042350 0.079471
1305031111.085700 -0.281427 0.042315 0.079572
1305031111.095700 -0.278745 0.042225 0.079905
1305031111.105700 -0.275939 0.042241 0.079950
1305031111.115700 -0.273238 0.042120 0.080003
1305031111.125700 -0.270547 0.042015 0.080195
1305031111.135700 -0.267620 0.041918 0.079904
1305031111.145700 -0.264630 0.041801 0.080118
1305031111.155900 -0.261639 0.041606 0.080270
1305031111.165800 -0.258340 0.041461 0.080365
1305031111.175700 -0.255246 0.041106 0.080398
1305031111.185700 -0.251949 0.041040 0.080556
1305031111.196000 -0.248656 0.040677 0.080604
1305031111.205700 -0.245340 0.040580 0.080481
1305031111.215700 -0.242257 0.040319 0.080718
1305031111.225700 -0.239365 0.040128 0.080862
1305031111.235800 -0.235867 0.039976 0.080972
1305031111.245800 -0.232583 0.039628 0.081159
1305031111.255700 -0.228975 0.039379 0.081073
1305031111.265700 -0.225490 0.038946 0.081213
1305031111.275700 -0.221806 0.038505 0.081366
1305031111.285700 -0.218114 0.038127 0.081442
1305031111.295700 -0.214623 0.037834 0.081567
1305031111.305700 -0.211051 0.037569 0.081979
1305031111.315700 -0.207472 0.037443 0.082376
1305031111.325700 -0.203776 0.037361 0.082563
1305031111.335700 -0.200106 0.037169 0.083045
1305031111.345700 -0.196309 0.037006 0.083176
1305031111.355700 -0.192511 0.036764 0.083244
1305031111.365700 -0.188620 0.036378 0.083335
1305031111.375700 -0.184855 0.035964 0.083776
1305031111.385700 -0.180954 0.035562 0.083726
1305031111.395700 -0.177272 0.035199 0.083942
1305031111.405700 -0.173690 0.034918 0.084214
1305031111.415700 -0.169705 0.034840 0.084563
1305031111.425700 -0.165725 0.034543 0.084863
1305031111.435700 -0.161744 0.034246 0.085164
1305031111.445700 -0.157756 0.034012 0.085386
1305031111.455700 -0.153466 0.033610 0.085505
1305031111.465800 -0.149200 0.033021 0.085857
1305031111.476000 -0.144794 0.032740 0.085828
1305031111.485700 -0.140612 0.032280 0.086017
1305031111.495700 -0.136213 0.031859 0.086003
1305031111.505700 -0.131929 0.031317 0.086137
1305031111.515700 -0.127431 0.030892 0.086130
1305031111.525700 -0.123030 0.030393 0.086053
1305031111.535700 -0.118457 0.029855 0.086349
1305031111.545800 -0.113842 0.029551 0.086193
1305031111.555900 -0.109350 0.028986 0.086201
1305031111.565700 -0.104755 0.028713 0.086327
1305031111.575800 -0.100066 0.028295 0.086474
1305031111.585700 -0.095578 0.027964 0.086670
1305031111.595700 -0.091196 0.027496 0.086874
1305031111.605700 -0.086700 0.027227 0.086992
1305031111.615700 -0.082312 0.026899 0.087181
1305031111.625800 -0.077837 0.026286 0.087407
1305031111.635700 -0.073047 0.025787 0.087498
1305031111.645700 -0.068325 0.025542 0.087273
1305031111.656500 -0.063844 0.025070 0.087484
1305031111.665700 -0.059149 0.024793 0.087616
1305031111.675700 -0.054635 0.024571 0.087517
1305031111.685700 -0.050073 0.024126 0.088015
1305031111.695700 -0.045596 0.023888 0.088414
1305031111.706000 -0.041109 0.023634 0.088673
1305031111.715700 -0.036522 0.023298 0.088876
1305031111.725700 -0.031650 0.022748 0.089193
1305031111.735700 -0.027054 0.022475 0.089318
1305031111.745700 -0.022053 0.022327 0.089457
1305031111.755700 -0.017469 0.022147 0.089786
1305031111.765800 -0.012989 0.021753 0.090059
1305031111.775700 -0.008280 0.021757 0.090162
1305031111.785800 -0.003919 0.021398 0.090709
1305031111.795800 0.000541 0.021112 0.091326
1305031111.805700 0.004971 0.021019 0.091064
1305031111.815700 0.009440 0.020718 0.091540
1305031111.825700 0.013849 0.020734 0.091622
1305031111.835700 0.018217 0.020515 0.092154
1305031111.845800 0.022541 0.020738 0.092135
1305031111.855800 0.026609 0.020608 0.092709
1305031111.865700 0.030818 0.020710 0.092838
1305031111.875700 0.035028 0.020733 0.092906
1305031111.885700 0.039090 0.020385 0.093431
1305031111.895700 0.042941 0.020216 0.094208
1305031111.905700 0.047154 0.020084 0.094150
1305031111.915700 0.051356 0.020045 0.094294
1305031111.925700 0.055458 0.020010 0.094432
1305031111.935700 0.059497 0.019474 0.095190
1305031111.945700 0.063824 0.019541 0.095046
1305031111.955700 0.068034 0.019565 0.095114
1305031111.965800 0.072111 0.019420 0.095547
1305031111.975800 0.076176 0.018916 0.095947
1305031111.985700 0.080305 0.018913 0.095726
1305031111.995700 0.084360 0.019024 0.095203
1305031112.005700 0.088209 0.018481 0.095807
1305031112.015700 0.092223 0.018356 0.095734
1305031112.025700 0.096406 0.017818 0.095861
1305031112.035700 0.100427 0.017834 0.095773
1305031112.045800 0.104522 0.017659 0.095926
1305031112.055700 0.108729 0.017386 0.095882
1305031112.065700 0.112828 0.017055 0.095909
1305031112.075700 0.117132 0.016856 0.095936
1305031112.085800 0.121139 0.016591 0.095878
1305031112.095800 0.125021 0.016221 0.096109
1305031112.105800 0.129001 0.015924 0.096409
1305031112.115700 0.133107 0.015733 0.096421
1305031112.125700 0.137202 0.015557 0.096574
1305031112.135700 0.141282 0.015257 0.096882
1305031112.145700 0.145669 0.015007 0.097133
1305031112.155700 0.149972 0.014886 0.097222
1305031112.165700 0.154161 0.014566 0.097397
1305031112.175700 0.158463 0.014523 0.097548
1305031112.185700 0.162903 0.013816 0.098210
1305031112.195700 0.167394 0.013329 0.098280
1305031112.205800 0.171677 0.012787 0.098414
1305031112.215800 0.176279 0.012202 0.098289
1305031112.225700 0.180555 0.011520 0.098438
1305031112.235800 0.185049 0.010876 0.098383
1305031112.245700 0.189326 0.010194 0.098531
1305031112.255700 0.193720 0.009554 0.098469
1305031112.265700 0.198299 0.008704 0.098514
1305031112.275700 0.202492 0.008151 0.098501
1305031112.285700 0.206772 0.007312 0.098524
1305031112.295700 0.210860 0.006544 0.098455
1305031112.305700 0.214864 0.005983 0.098287
1305031112.315700 0.219175 0.005395 0.098000
1305031112.325700 0.223264 0.004627 0.097932
1305031112.335800 0.227141 0.004038 0.098115
1305031112.345800 0.231236 0.003410 0.098031
1305031112.355700 0.235347 0.002908 0.097793
1305031112.365700 0.239122 0.002400 0.098031
1305031112.375700 0.242940 0.002128 0.097819
1305031112.385700 0.246731 0.001746 0.097902
1305031112.395800 0.250648 0.001470 0.097697
1305031112.405700 0.254139 0.001177 0.097821
1305031112.415700 0.257862 0.001127 0.097650
1305031112.425700 0.261557 0.000593 0.097601
1305031112.435700 0.265175 0.000328 0.097374
1305031112.445700 0.268584 0.000087 0.097274
1305031112.455800 0.272075 -0.000206 0.097398
1305031112.465700 0.275418 -0.000271 0.096917
1305031112.475700 0.278808 -0.000481 0.097098
1305031112.485700 0.281942 -0.000523 0.096743
1305031112.495800 0.285043 -0.000738 0.096761
1305031112.505700 0.288263 -0.000534 0.096742
1305031112.515700 0.290974 -0.000748 0.096592
1305031112.525700 0.293977 -0.001037 0.096540
1305031112.535700 0.296592 -0.000951 0.096493
1305031112.545900 0.299691 -0.001087 0.096574
1305031112.555700 0.302425 -0.001035 0.096254
1305031112.565700 0.305008 -0.001199 0.096517
1305031112.575700 0.307757 -0.000945 0.096104
1305031112.586000 0.310962 -0.000945 0.096177
1305031112.595700 0.313649 -0.000816 0.096558
1305031112.605700 0.316255 -0.000715 0.096651
1305031112.615700 0.319211 -0.000406 0.096175
1305031112.625700 0.321931 -0.000105 0.096183
1305031112.635900 0.324310 0.000050 0.096682
1305031112.645800 0.326641 0.000351 0.096521
1305031112.655700 0.328744 0.000706 0.096767
1305031112.665700 0.330851 0.000827 0.096824
1305031112.675800 0.332657 0.001116 0.096986
1305031112.685700 0.334137 0.001384 0.097484
1305031112.695700 0.335749 0.001899 0.097679
1305031112.705700 0.336953 0.002366 0.097923
1305031112.715700 0.338364 0.002967 0.098166
1305031112.725700 0.339150 0.003559 0.098725
1305031112.735700 0.340217 0.004092 0.099523
1305031112.745700 0.341111 0.004742 0.100011
1305031112.755800 0.341397 0.005431 0.100596
1305031112.765700 0.341794 0.006024 0.100986
1305031112.775700 0.341776 0.006506 0.101503
1305031112.785700 0.341573 0.007200 0.101912
1305031112.795700 0.341173 0.007746 0.102182
1305031112.806300 0.340374 0.008385 0.102486
1305031112.815700 0.339684 0.009005 0.102657
1305031112.825700 0.338780 0.009429 0.102907
1305031112.835700 0.337882 0.009994 0.103141
1305031112.845700 0.336676 0.010587 0.103494
1305031112.855900 0.335672 0.011015 0.103736
1305031112.865700 0.334446 0.011716 0.104433
1305031112.875700 0.333236 0.012012 0.104675
1305031112.885700 0.331830 0.012160 0.104778
1305031112.895700 0.330437 0.012588 0.104851
1305031112.905800 0.328932 0.012662 0.104885
1305031112.915700 0.327252 0.012932 0.104671
1305031112.925700 0.325373 0.013209 0.104443
1305031112.935700 0.323170 0.013388 0.104489
1305031112.945700 0.321085 0.013533 0.104261
1305031112.956500 0.318786 0.013482 0.104112
1305031112.965700 0.316728 0.013659 0.103526
1305031112.975700 0.314539 0.013511 0.103181
1305031112.985700 0.311785 0.013568 0.103845
1305031112.995800 0.309478 0.013455 0.103773
1305031113.005700 0.306714 0.013596 0.103215
1305031113.015700 0.304111 0.013339 0.102996
1305031113.025700 0.301330 0.013433 0.102656
1305031113.035700 0.298430 0.013032 0.102291
1305031113.045800 0.295171 0.013037 0.101572
1305031113.055700 0.292055 0.012596 0.101410
1305031113.065700 0.288810 0.012352 0.100363
1305031113.075700 0.285304 0.011912 0.100032
1305031113.085700 0.281950 0.011687 0.099118
1305031113.095700 0.278364 0.011220 0.098499
1305031113.105700 0.274584 0.010979 0.097915
1305031113.115700 0.271175 0.010690 0.097717
1305031113.125700 0.267520 0.010555 0.096844
1305031113.135700 0.263931 0.010244 0.096351
1305031113.145700 0.260447 0.010147 0.095913
1305031113.155700 0.256768 0.009824 0.095272
1305031113.165700 0.252890 0.009509 0.094618
1305031113.175700 0.249253 0.009343 0.093464
1305031113.185700 0.245319 0.008590 0.093353
1305031113.195700 0.241459 0.008245 0.092418
1305031113.205700 0.237329 0.007796 0.092402
1305031113.215900 0.233650 0.007473 0.091762
1305031113.225700 0.229322 0.006954 0.091670
1305031113.235700 0.225159 0.006854 0.090901
1305031113.245700 0.220831 0.006335 0.090809
1305031113.256100 0.216628 0.005921 0.090428
1305031113.265700 0.212432 0.005649 0.090033
1305031113.275700 0.207934 0.005014 0.089443
1305031113.285700 0.203151 0.004671 0.088802
1305031113.295800 0.198835 0.003981 0.088444
1305031113.305800 0.194127 0.003447 0.088042
1305031113.315700 0.189326 0.003057 0.087619
1305031113.325700 0.184119 0.002621 0.087244
1305031113.335700 0.179000 0.002273 0.087080
1305031113.345700 0.173854 0.001894 0.087274
1305031113.356000 0.168517 0.001585 0.087376
1305031113.365700 0.163403 0.001456 0.087260
1305031113.375700 0.158042 0.000960 0.087594
1305031113.385700 0.152598 0.000592 0.087767
1305031113.395800 0.147274 0.000034 0.087540
1305031113.405800 0.141831 -0.000411 0.087650
1305031113.415700 0.136291 -0.001009 0.087627
1305031113.425700 0.130733 -0.001653 0.087822
1305031113.435800 0.125198 -0.002032 0.087847
1305031113.445700 0.119762 -0.002337 0.087942
1305031113.455700 0.114208 -0.002686 0.088248
1305031113.465700 0.108654 -0.003034 0.088553
1305031113.475700 0.103135 -0.003288 0.088423
1305031113.485700 0.097805 -0.003456 0.088510
1305031113.495700 0.092459 -0.003828 0.088690
1305031113.505700 0.087040 -0.004085 0.088567
1305031113.515700 0.081793 -0.004383 0.088816
1305031113.525700 0.076681 -0.004590 0.088637
1305031113.535700 0.071519 -0.004495 0.087923
1305031113.545700 0.066131 -0.005024 0.088616
1305031113.555700 0.061044 -0.005121 0.088141
1305031113.565700 0.055905 -0.005360 0.088320
1305031113.575700 0.050771 -0.005380 0.088547
1305031113.585700 0.045771 -0.005310 0.088345
1305031113.595700 0.040998 -0.005215 0.087799
1305031113.605700 0.035961 -0.005084 0.088158
1305031113.615800 0.031251 -0.005010 0.088118
1305031113.626100 0.026592 -0.004717 0.087487
1305031113.635700 0.022064 -0.004698 0.087679
1305031113.645700 0.017576 -0.004366 0.087483
1305031113.655700 0.013192 -0.004272 0.087107
1305031113.665700 0.008362 -0.004086 0.087403
1305031113.675700 0.003959 -0.003961 0.087306
1305031113.685700 -0.000453 -0.003821 0.087350
1305031113.696200 -0.004830 -0.003587 0.086959
1305031113.705600 -0.009167 -0.003639 0.087242
1305031113.715700 -0.013395 -0.003110 0.086330
1305031113.725700 -0.017733 -0.003084 0.086676
1305031113.735700 -0.021946 -0.002952 0.086734
1305031113.745800 -0.026068 -0.002886 0.086877
1305031113.755800 -0.030198 -0.002805 0.087161
1305031113.765700 -0.034264 -0.002302 0.086761
1305031113.775700 -0.038393 -0.002299 0.086981
1305031113.785700 -0.042631 -0.002276 0.087335
1305031113.795700 -0.046425 -0.001816 0.087314
1305031113.805700 -0.050642 -0.001450 0.087561
1305031113.815700 -0.054874 -0.001288 0.087900
1305031113.825700 -0.058890 -0.001008 0.088097
1305031113.835700 -0.063121 -0.000923 0.088374
1305031113.845700 -0.067234 -0.000794 0.088439
1305031113.855700 -0.071450 -0.000506 0.088623
1305031113.865700 -0.075559 -0.000082 0.088799
1305031113.875700 -0.079681 -0.000016 0.088942
1305031113.885800 -0.083902 0.000053 0.089077
1305031113.895700 -0.088101 0.000466 0.089106
1305031113.905700 -0.092229 0.000844 0.089500
1305031113.915700 -0.096136 0.001105 0.089564
1305031113.925700 -0.100360 0.001330 0.089826
1305031113.935700 -0.104849 0.001739 0.089692
1305031113.945700 -0.108864 0.001942 0.089828
1305031113.955700 -0.113170 0.002218 0.089864
1305031113.965700 -0.117394 0.002444 0.090125
1305031113.975700 -0.121785 0.002927 0.090062
1305031113.985700 -0.126107 0.003078 0.090253
1305031113.995700 -0.130531 0.003312 0.090500
1305031114.005800 -0.134854 0.003541 0.090754
1305031114.015700 -0.139078 0.003766 0.091015
1305031114.025700 -0.143383 0.003965 0.090989
1305031114.035700 -0.147624 0.004143 0.091468
1305031114.045700 -0.151930 0.004419 0.091504
1305031114.055700 -0.156135 0.004614 0.091485
1305031114.065700 -0.160557 0.004769 0.091669
1305031114.075700 -0.164978 0.004925 0.091853
1305031114.085700 -0.169302 0.005154 0.092108
1305031114.095700 -0.173526 0.005379 0.092369
1305031114.105700 -0.177848 0.005531 0.092560
1305031114.115700 -0.182073 0.005834 0.092884
1305031114.125700 -0.186414 0.006016 0.093356
1305031114.135700 -0.190532 0.006378 0.093609
1305031114.145700 -0.194657 0.006677 0.093941
1305031114.155700 -0.198774 0.006961 0.094131
1305031114.165700 -0.202790 0.007241 0.094329
1305031114.175700 -0.206914 0.007463 0.094598
1305031114.185700 -0.210942 0.007836 0.094999
1305031114.195700 -0.215075 0.008073 0.095407
1305031114.205700 -0.218898 0.008657 0.095870
1305031114.215700 -0.223035 0.009049 0.096404
1305031114.225700 -0.226957 0.009637 0.096860
1305031114.235700 -0.230885 0.010007 0.097268
1305031114.245600 -0.234824 0.010469 0.097879
1305031114.255700 -0.238758 0.010698 0.098302
1305031114.265700 -0.242801 0.010946 0.098858
1305031114.275700 -0.246321 0.011285 0.099154
1305031114.286500 -0.250084 0.011552 0.100012
1305031114.295700 -0.253894 0.011887 0.100147
1305031114.305700 -0.257625 0.012404 0.100695
1305031114.315700 -0.261259 0.012544 0.101076
1305031114.325700 -0.265277 0.012902 0.101337
1305031114.335700 -0.268605 0.013170 0.101725
1305031114.345700 -0.272123 0.013430 0.101959
1305031114.355700 -0.275643 0.013769 0.102255
1305031114.365700 -0.279267 0.013893 0.102496
1305031114.375700 -0.282609 0.013880 0.102914
1305031114.385600 -0.285825 0.013973 0.103044
1305031114.395700 -0.289340 0.014078 0.103152
1305031114.405700 -0.292574 0.014124 0.103500
1305031114.415700 -0.295906 0.014095 0.103777
1305031114.425700 -0.298940 0.014133 0.104139
1305031114.435700 -0.301872 0.014012 0.104383
1305031114.445600 -0.305094 0.013886 0.104465
1305031114.455700 -0.308108 0.013816 0.104483
1305031114.465700 -0.311155 0.013573 0.104875
1305031114.475700 -0.314394 0.013400 0.105174
1305031114.485700 -0.317025 0.013189 0.105377
1305031114.495700 -0.319781 0.012794 0.105805
1305031114.505600 -0.322446 0.012410 0.106380
1305031114.515700 -0.324887 0.012206 0.106737
1305031114.525700 -0.327228 0.011921 0.107038
1305031114.535600 -0.329383 0.011424 0.107446
1305031114.545700 -0.331524 0.011131 0.107762
1305031114.555700 -0.333459 0.010970 0.108077
1305031114.565700 -0.335300 0.010587 0.108351
1305031114.575600 -0.337025 0.010325 0.108477
1305031114.585700 -0.338869 0.010098 0.108877
1305031114.595700 -0.340513 0.009863 0.109291
1305031114.606000 -0.342149 0.009690 0.109627
1305031114.615700 -0.343885 0.009521 0.109956
1305031114.625700 -0.345413 0.009408 0.110222
1305031114.635700 -0.347026 0.009423 0.110326
1305031114.645600 -0.348462 0.009243 0.110677
1305031114.655700 -0.349782 0.009106 0.110816
1305031114.665800 -0.351183 0.008942 0.110669
1305031114.675700 -0.352512 0.008820 0.110949
1305031114.685600 -0.353414 0.008637 0.110837
1305031114.695700 -0.354441 0.008348 0.111013
1305031114.705700 -0.355326 0.008212 0.110683
1305031114.715700 -0.356111 0.008072 0.110360
1305031114.725700 -0.356907 0.008025 0.110241
1305031114.735700 -0.357386 0.008014 0.109924
1305031114.745700 -0.357872 0.007863 0.109623
1305031114.755600 -0.358270 0.007801 0.109532
1305031114.765700 -0.358459 0.007793 0.109377
1305031114.775700 -0.358441 0.007762 0.109097
1305031114.785700 -0.358317 0.007946 0.108871
1305031114.795600 -0.358101 0.008064 0.108730
1305031114.805700 -0.357780 0.008318 0.108582
1305031114.815600 -0.357359 0.008568 0.108440
1305031114.825700 -0.356929 0.008880 0.108221
1305031114.835700 -0.356307 0.009044 0.108031
1305031114.845700 -0.355489 0.009357 0.107981
1305031114.855700 -0.354463 0.009724 0.107867
1305031114.865700 -0.353554 0.010048 0.107964
1305031114.875700 -0.352440 0.010504 0.108061
1305031114.885700 -0.351326 0.011038 0.108220
1305031114.895700 -0.349985 0.011519 0.107973
1305031114.905700 -0.348666 0.012186 0.108132
1305031114.915700 -0.347154 0.012704 0.108319
1305031114.925700 -0.345456 0.013386 0.108787
1305031114.935700 -0.343640 0.014111 0.109044
1305031114.945600 -0.341741 0.014785 0.109526
1305031114.955700 -0.339717 0.015488 0.109657
1305031114.965700 -0.337519 0.016150 0.110161
1305031114.975700 -0.335222 0.016808 0.110671
1305031114.985700 -0.332926 0.017467 0.111182
1305031114.995700 -0.330431 0.018195 0.111769
1305031115.005700 -0.327745 0.018854 0.112449
1305031115.015700 -0.325141 0.019563 0.112903
1305031115.025700 -0.322347 0.020280 0.113512
1305031115.035700 -0.319459 0.020774 0.114080
1305031115.045700 -0.316387 0.021136 0.114818
1305031115.055700 -0.313440 0.021392 0.115844
1305031115.065600 -0.310361 0.021816 0.116504
1305031115.075600 -0.306998 0.022103 0.117341
1305031115.085700 -0.303502 0.022559 0.117812
1305031115.095800 -0.299850 0.022850 0.118810
1305031115.105700 -0.296180 0.023188 0.119591
1305031115.115700 -0.292402 0.023507 0.120238
1305031115.125700 -0.288536 0.023541 0.120923
1305031115.135700 -0.284689 0.023527 0.121825
1305031115.145700 -0.280849 0.023452 0.122805
1305031115.155900 -0.276917 0.023309 0.123869
1305031115.165600 -0.273161 0.023362 0.124687
1305031115.175600 -0.269123 0.023357 0.125743
1305031115.186700 -0.264977 0.023332 0.126667
1305031115.195800 -0.260847 0.023259 0.127809
1305031115.205700 -0.256406 0.023004 0.128706
1305031115.215700 -0.251974 0.022687 0.129681
1305031115.225700 -0.247351 0.022377 0.130810
1305031115.235700 -0.242635 0.021922 0.131962
1305031115.245700 -0.237923 0.021623 0.133238
1305031115.255700 -0.233012 0.021395 0.134592
1305031115.265700 -0.228084 0.021213 0.135728
1305031115.275700 -0.223065 0.021043 0.137011
1305031115.285700 -0.218137 0.020862 0.138147
1305031115.295600 -0.213117 0.020614 0.139368
1305031115.305600 -0.207981 0.020409 0.140378
1305031115.315600 -0.202853 0.020220 0.141528
1305031115.325700 -0.197727 0.020109 0.142741
1305031115.335700 -0.192402 0.019990 0.143968
1305031115.345600 -0.187377 0.019960 0.145237
1305031115.355700 -0.182438 0.020216 0.146468
1305031115.365700 -0.177498 0.020393 0.147637
1305031115.375700 -0.172561 0.020726 0.148931
1305031115.385700 -0.167632 0.020997 0.150303
1305031115.395700 -0.162569 0.021358 0.151246
1305031115.405700 -0.157653 0.021348 0.152648
1305031115.415700 -0.152406 0.021576 0.153760
1305031115.425700 -0.147148 0.021711 0.154670
1305031115.435700 -0.141808 0.021795 0.155805
1305031115.445700 -0.136460 0.021942 0.156862
1305031115.455700 -0.131085 0.022120 0.157561
1305031115.465600 -0.125646 0.022200 0.158703
1305031115.475600 -0.120391 0.022491 0.159738
1305031115.485700 -0.114915 0.022588 0.160381
1305031115.495700 -0.109148 0.022610 0.161124
1305031115.505700 -0.103446 0.022731 0.161423
1305031115.515600 -0.097657 0.022567 0.161760
1305031115.525700 -0.091680 0.022488 0.162313
1305031115.535700 -0.085891 0.022324 0.162650
1305031115.545700 -0.079884 0.022122 0.162720
1305031115.555700 -0.074296 0.022044 0.163105
1305031115.565700 -0.068482 0.021989 0.163146
1305031115.575700 -0.062997 0.021619 0.163414
1305031115.585600 -0.057390 0.021510 0.163518
1305031115.595700 -0.052000 0.021361 0.163826
1305031115.605700 -0.046373 0.021144 0.163587
1305031115.615700 -0.040650 0.021156 0.163543
1305031115.625700 -0.035131 0.020880 0.163375
1305031115.635600 -0.029518 0.020460 0.163229
1305031115.645700 -0.024217 0.020222 0.163326
1305031115.655600 -0.018657 0.020259 0.162770
1305031115.665600 -0.013470 0.019822 0.162953
1305031115.675700 -0.008243 0.019698 0.162749
1305031115.685700 -0.002826 0.019581 0.162698
1305031115.695700 0.002424 0.019723 0.162324
1305031115.705600 0.007728 0.019329 0.162296
1305031115.715700 0.012971 0.019331 0.161936
1305031115.725700 0.018157 0.018972 0.162182
1305031115.735700 0.023419 0.018942 0.161542
1305031115.745700 0.028728 0.018767 0.161562
1305031115.755600 0.034064 0.018624 0.161224
1305031115.765700 0.039266 0.018390 0.161315
1305031115.775700 0.044177 0.018231 0.161306
1305031115.785700 0.049534 0.018431 0.160861
1305031115.795700 0.054511 0.018095 0.161233
1305031115.805600 0.059443 0.018279 0.161117
1305031115.815600 0.064558 0.018330 0.161171
1305031115.825700 0.069506 0.018640 0.160900
1305031115.835700 0.074295 0.018670 0.161291
1305031115.845700 0.079019 0.018800 0.161239
1305031115.855600 0.083852 0.018988 0.161116
1305031115.865700 0.088427 0.018823 0.161584
1305031115.875600 0.093050 0.019034 0.161588
1305031115.885700 0.097474 0.019253 0.161577
1305031115.895600 0.101970 0.019514 0.161993
1305031115.905700 0.106248 0.019736 0.162614
1305031115.915600 0.110778 0.020091 0.162595
1305031115.925600 0.115174 0.020356 0.163005
1305031115.935600 0.119568 0.020699 0.163477
1305031115.945700 0.123770 0.021190 0.163921
1305031115.955700 0.128104 0.021849 0.163998
1305031115.965700 0.132272 0.022168 0.164814
1305031115.975700 0.136363 0.022756 0.165453
1305031115.985700 0.140631 0.023071 0.166277
1305031115.995700 0.144641 0.023632 0.166628
1305031116.005700 0.148824 0.024154 0.167352
1305031116.015600 0.153027 0.024567 0.167732
1305031116.025700 0.156991 0.025127 0.168722
1305031116.035600 0.161139 0.025554 0.169882
1305031116.045700 0.165022 0.026087 0.170584
1305031116.055700 0.168917 0.026979 0.171320
1305031116.065700 0.172906 0.027727 0.172077
1305031116.075700 0.176679 0.028358 0.172975
1305031116.085700 0.180634 0.028933 0.174106
1305031116.095900 0.184720 0.029303 0.174697
1305031116.105700 0.188498 0.030152 0.175643
1305031116.115700 0.192150 0.030443 0.176641
1305031116.125700 0.195871 0.031453 0.177067
1305031116.135700 0.199425 0.031669 0.177995
1305031116.145700 0.203034 0.032402 0.178444
1305031116.155700 0.206803 0.032736 0.179231
1305031116.165700 0.210397 0.033266 0.179772
1305031116.175700 0.213943 0.033421 0.180778
1305031116.185700 0.217346 0.034021 0.181227
1305031116.195700 0.220922 0.034503 0.181986
1305031116.205600 0.224417 0.035037 0.182519
1305031116.215700 0.227814 0.035419 0.182920
1305031116.225700 0.231329 0.035844 0.183111
1305031116.235700 0.234812 0.036019 0.183611
